idx,class,conversation
6977,직장 내 괴롭힘 대화,혹시 민지님 맞나요 아니 다른게 아니고 우리 회사 워크숍 있잖아 아직 도착전이야 지금 다 도착해있는데 무슨소리야 단체 메시지 못 봤어 장소 변경 됐잖아 아 진짜 잠시만 확인해볼게 음 나는 그런 메시지 받은 적 없는데 확인 좀 해줄래 저기 과장님 씨가 바뀐 워크숍 장소 못 들었다는데 무슨 소릴까요 아 깜박하고 못 보내줬나 보네 알아서 차타고 오던 해 근데 늦지 않게 와 늦으면 나중에 인사평가 문제 되는 거 알지 여기서 가는데 최소 시간 이상은 걸려서 늦을거 같은데요 문자가 안쪽 와서 여기로 온건데 방법이 없을까요 네가 착각해놓고 무슨 소리야 정확히 알고 갔어야지 안쪽 그러냐 야 그러게요 저러니 눈치없다는 소리만 듣고 다니지 야 눈치껏 움직여라 눈치껏 너 늦게오면 또 몇 명이 기다려야 하냐 내가 어제 너한테 물어 봤잖아 여기 맞냐고 근데 너가 맞다고 했잖아 내가 언제 말 지어내니 이제 할 말없어서 사람 사기꾼 만드네 진짜 얘 인성 대박이죠 제가 이런 애 믿으면 안된다고 그랬잖아요 야 그러네 알려줘서 고맙다 우리팀에 이상한 놈 굴러 들어온거 초반에 알고 어쨋든 늦지말고 와라 늦으면 어떻게 될지 각오해
6978,기타 괴롭힘 대화,전환 머하고 있는거에요 네 무엿이 불편하십니까 고객님 아니 내가 이걸 샀는데 환불이 왜 안돼 죄송합니다 고객님 혹시 계산하신 카드나 영수증 있으실까요 그런거 없어 빨리 좀 해봐 아 죄송합니다 고객님 혹시 그 제품을 언제 구매하셨나요 저번주에 샀어 환불하는데 왜이렇게 복잡해 빨리좀 해봐 죄송합니다 고객님 직원교육 똑바로안하네 내가 다 말할거야 죄송합니다 고객님 환불처리 도와드리겠습니다
6979,갈취 대화,야 너 가방맨놈 일로와봐 저 저요 그래 너 사람 뒤에 놈은 꺼지고 아 사람 저기 뭐 씨발 너도 뒤지고싶어 죄송합니다 죄송합니다 미안 지 친구 버리고 꽁무니 빼는거 개웃기네 웃기지 않냐 아 네 안웃어 내가 너 때렸냐 빨리 처 웃지 아 하하하 내가 왜 너만 불렀는지 아냐 사람 아니요 표정 풀어 새끼야 형이 요즘 사고싶은 신발이 있었는데 너가 딱 신고가길래 부른거야 나 줘라 그거 아 아 네 그냥 주라는건 아냐 나도 그렇게 나쁜 사람은 아냐 저기 쓰레기통에 슬리퍼 하나 있더라 그거 줄게 신고 가라 아 네 그리고 사람 신발 신고있는거보니 돈좀 있나본데 좀 빌릴게 괜찮지 네
6980,기타 괴롭힘 대화,밥 뭐먹을까 국밥 와씨 저 국밥충 새끼 그럼 식견 아니 그건 맛없잖아 뭐 먹고 싶은데 아무거나 간단하게 분식 요새 분식 별로 안 땡겨 햄버거 나 다이어트해서 근데 너 진짜 센스없구나
6981,갈취 대화,엄마가 힘들어서 그래 만원만 보내주면 안될까 엄마 저번주에도 그렇게해서 만원 보내줬잖아 근데 갑자기 만원이라니 그땐 급하게 매꿔야할곳이 있어서 그랬어 엄마도 사람 만원 만져보지도 못하고 보냈다고 그니까 랑 내가 매달 생활비도 주고 용돈도 주는데 왜 이렇게 분수에 맞지않은 돈을 써서 스스로 힘들게 하는거야 내가 어 너네 키우는데 젊은날 다 보내고 악착같이 키웠는데 이제 엄마 늙어서 하고싶은 것좀 하겠다는데 그게 그렇게 아니꼽니 그런 소리가 아니잖아엄마가 우리 힘들게 키운건 항상 고맙게 생각하고 존경해 근데 엄마는 그거에 대한 보상이 아니라 대가를 받겠다는 심보잖아 넌 왜이렇게 생각이 꼬였니 그래 아무도 모르지 내 속 아무도 몰라 너네 살고싶은데로 살아 엄마 없는셈 치고 살라고 후이럴때마다 엄마가 우리 엄마가 맞나싶기도 해 그래 나도 이제 자식 없다고 혼자 늙을게 나이먹으면 늙어 죽어야지 내가 너네 키우는데흑됐다 미안해 엄마 알았어 줄게
6982,직장 내 괴롭힘 대화,원영 학생 지금 교수실로 와 예 교수님 저 지금 스케줄 없습니다 지금 우리 아들 유치원 마치는 시간인데 픽업 좀 다녀와 간식은 일단 원영 학생 카드로 좀 사주고 나중에 내가 더 맛있는 거 사줄게 교수님 제가 그건 좀 하기 힘들 거 같습니다 저도 논문 투고 스케줄이 담주라서 일이 없는 건 아닙니다 아니 분이면 되는데 그걸 하기 싫어서 그래 교수님 담번에 여유가 좀 더 있을 일월 가도록 하겠습니다 죄송합니다 아니 원영학생 다시 보이네 너는 내가 만만한가봐 그런 것 아닙니다 교수님 아니면 지금 당장 다녀와 아들 기다리게 하지 말고 교수님 죄송합니다
6983,기타 괴롭힘 대화,손이 아무리 그 모양이라도 그렇지 타자도 너무 늦고 일이 너무 쳐지는거 아닙니까 낮에 회사에서 씨 때문에 협력업체에서 왜 메일 빨리 안보내주냐고 나한테 난리쳤다고요 아 저딴에는 빨리 친다고 해도 이게 손이 말을 안들어서 죄송합니다 아니 답장도 이렇게 늦을 일이냐고 그냥 장애인들만 모아놓은 회사로 이직하는게 어때요 저는 정당하게 입사한거예요 아 누가 그거 몰라서 그래요 그거 그냥 다 허울만 좋은거고 회사에서 연방 지원금 받으려고 고용하는거 몰라요 압니다 그래서 저도 노력 많이 합니다 노력만 백날 하면 뭐합니까 같이 일하는 사람 힘들게 하면 그게 얼마나 민폐인 줄 아세요 내가 매번 말을 안해서 그렇지 허구한날 씨 뒤치다꺼리 하고 있다고요 내가 당신 뒤치다꺼리하는 사람인줄 알아요 손 올찮은게 무슨 자랑이라고 제가 언제 이게 자랑이라고 했습니까 아 죄송합니다 제가 더 분발하겠습니다 분발이고 뭐고 위에다 말할겁니다 하루이틀도 아니고 내가 힘들어서 안되겠다고요 손 잘려나갈때 양심도 같이 잘려나가버리고 없나 진짜 정말 말씀이 너무 지나치시네요 네 그냥 제가 나가겠습니다
6984,기타 괴롭힘 대화,너 언니 잘나간다고 깝치는것도 정도껏해 언니 믿고 나대지말라고 뭐 너는 아무것도 아니면서 그러는 모습 정말 추해 너 제정신이니 응 제 정신인데 맞잖아 너 사람 언니 없으면 찌질이아니야 찌질이라니 정신 좀 차려라 너희 언니때문에 너 챙겨준거지 너가 좋거나 잘나서 챙겨준거아니야 오냐오냐했더니 착각도 유분수지 적당히 나대 너 나한테 왜이래 자격지심 느끼니 뭐 푸하하 내가 너까짓거에 자격지심을 하늘 무서운줄 모르고 덤비네 내 눈엔 부러워서 그러는걸로 밖에 안보여
6985,기타 괴롭힘 대화,여기 틀린 게 아니라 다른 거야 아 그렇네 알려줘서 고마워 넌 뭐 이런것도 틀리는데 보고서 완성이나 할 수 있겠어 잠결에 써서 실수한거야 아니 이건 실수가 아니라 네 실력이 부족한거야 아니라니까 여기말고도 좀 개연성이 떨어지고 논리가 부족한 부분이 있어 아니 많아네가 무식해서 그래 어딘데 알려줘봐 그리고 말을 뭐 그렇게 손해 사실이니까 난 거짓말 못해 너 진짜 웃긴다 어떻게 말을 그렇게 손해 적당히 손해
6986,협박 대화,헤어져 싫어 헤어져 헤어지지 않으면 너네 싹 다 죽여버릴거야 죽여달라고 애원할 정도로 고통스럽게 죽여버릴거야 너희 다 사랑이 죄는 아니잖아 사랑 사랑같은 소리하고 있네 뚫린 입이라고 정말 아무 말이나 지껄이네 지금 기회줄 때 헤어져 기회 기회는 무슨 너가 네 남편 간수 못해서 이 사단 난거 아니야 너 지금 이러는 거 네 아들도 아니 보니까 네 아들 너랑 안닮아서 잘생겼더라 아주 애가 귀엽던데 뭐 너가 우리 아들을 어떻게 알아 왜 아들이 알까봐 두렵니 너 우리 아들한테 털 끝 하나 건드리기만 해 애인 땐 너죽고 나죽고야 너죽고 나죽고라고 나는 너 죽이고 네 아들도 죽일거야 나 절대 이대로 혼자 안당해 내가 받은 고통보다 몇 십배는 돌려줄거야 반응 보니까 네 아들부터 납치해서 어디 산 절벽에서 확 밀어죽여버려야겠다
6987,기타 괴롭힘 대화,너 성적이 이게 뭐니 죄송합니다 네 언니는 잘 하는데 누굴 닮아서 이러는지 다음엔 더 잘할게요 너같이 멍청한 애는 왜 사는지 모르겠다 너무해요 너무한건 니 성적이고 다야 와서 네 동생 성적 좀 봐 이게 성적이야 쪽팔려 보호 마 어디가서 동생이라고 하지 마 빨리 꺼져
6988,기타 괴롭힘 대화,장애인이면 다인가 왜 무조건 배려를 받으려고해 도움이 필요하니까 그런 거 잖아 아니 그러면 장애인으로 태어나지를 말던가 너 동정 말 당장 취소해 싫은데 왜 내가 피해를 입어야 하냐고 장애인으로 태어나고 싶어서 태어났겠어 나한테 그런거 우기지마 징징거리지 말라고 당사자가 안 돼 보면 몰라 너는 도덕도 몰라 굳이 당사자가 돼야 할 필요있나 난 비장애인이라 너 그말 꼭 후회하게 될 거야
6989,협박 대화,저기요 할아버지 여기 버스 안이기도 한데 환기도 잘 안되니까 마스크 좀 써주세요 너가 뭔데 나보고 쓰라 말아야 나한테 뭐 해준거 있어 그게 아니고 이제 버스에서 원래 마스크 안쓰면 내리시거나 벌금 내셔야 해요 그래서 뭐 어쩌라고 지금 나 내좇을 수 있는 사람 있어 그럼 여기서 내리세요 제가 내려드릴게요 공공장소인데 남한테 피해주면 안되시죠 너 내가 죽여버릴거야 각오해 마스크 그거 평생 안 쓰게 만들어줄게 그게 뭔 소리세요 그런 말 함부러 하시면 안되죠 아무리 연세가 많으시다고 해도 그니까 애초에 왜 내 신경을 건드려 내가 지금은 이렇게 조용하지만 어릴적에는 여럿 패고 다녔어 오랜만에 힘 좀 써야하네 협박하시면 신고하실거고요 마스크 하나 써달라고 했다고 그렇게 말씀하시지 마세요 내가 뭐 어떻게 말하던 무슨 상관인가 실제로 죽일것도 아닌데 오늘 저녁에 죽을거 같을 시절 신나게 신고하던지 끌끌
6990,협박 대화,너 바람피는거 다 알고 있어 어떤 근거로 그러시는거죠 너 바람피는 현장을 내가 다 봤어 아 내가 요청한거 안해주면 니 딸 김나리한테도 다 알릴꺼야 제발 가족에게는 말하지 말아주세요 그러니까 내가 말한대로 유해 가족들에게 말해도 그건 제가 할수가 없어요 그래 바람피는걸 말하는거 뿐만아니라 부모님 목숨도 위험하게 될텐데 우리 부모님한테는 갑자기 왜 그래 너네 엄마 병원에 와있어 이거 호스빼면 너 엄마는 이제 다시는 못볼꺼다 거짓말치지마 우리 엄마 병원을 어떻게 알고갔어 너가 서울명원병원 호 김인자 이제야 상황파악이 되나 안돼 부모님은 건들지마 제발 그러니까 당장 내가 말한거부터 유해
6991,갈취 대화,결혼 축하해 해지야 어 고마워 아니 그런데 너는 결혼한다고 청첩장 돌리는 애가 서운하게 나한테만 연락안했더라 아 우리 별로 그렇게 안친하다고 생각해서 애 서운하게 나는 그렇게 생각안했어 아 그래 미안해 와줘서 고마워 근데 그거 알아 너네 신랑 뭐 말하는거야 너 가슴수술한거 사람 전에 남자친구가 너 가슴 아스팔트껌딱지 같다 그래서 충격먹고 그해 여름방학에 수술한거 아니 몰라 음 니네 신랑도 너 수술 안한지 알텐데 알면 차이는거아니야 우리 신랑 그런사람 아니야 그럼 내가 말해도 돼 왜 그러는거야 아니 나도 결혼하는데 좀 자금이 부족해서 너는 있는 집에 시집간다는데 친구 좋다는게 뭐야 나좀 도와주라고 한 천만 빌려주라 쓰고 줄게 나 그정도 돈 없어 그래 니네 신랑 사람 역 번 출구 앞에서 회계사 한다고 했나 니 친구라고 상담할거 있다고 한번 가볼까 빌려줄게
6992,기타 괴롭힘 대화,야 최민우 김대영 니네 둘이 싸우면 누가 이기냐 어 심심한데 니네 둘이 이리와 봐 맞짱뜨면 누가이기나 좀 보자 왜그래우리 싸울 일 없어 아니 누가 일있어서 싸우랬냐 그냥 내가 심심하니까 찐따 둘이 기쁨 좀 만들어달라는거지 싫어 안 할래 나한테 쳐맞을래 쟤랑 싸울래 내가 왜그래야하는데 아이씨 진짜 찐따새끼가 말이 왜이렇게 많아 그냥 좀 싸워보라고 그냥 싸우기 싫으면 뭐 내가 한대씩 쳐줘 아니야미안해할게 때리지마
6993,갈취 대화,저기 사물함 앞에 키 작은애 나 그래 너 너 아니면 누구겠냐 너 오늘도 지갑 빵빵하지 아아니 왜그래 내 친구가 너 지갑에 물가 완전 많다고 그러던데 나 요즘 지갑 안들고다녀 엄마 삼성페이만 써 너 지갑 털어서 나오면 가만 안둔다 아 진짜라니깐 한대 맞고 줄래 그냥 줄래 한번 뒤져봐라 나오는지
6994,기타 괴롭힘 대화,학원선생님 우리아이가 성적이 안오르니 더이상 못보내겠어요 어머니 제가 우리 철수는 성의껏 가르쳤는데 아직 기초가 부족하니 이번 방학까지 더 신경쓰겠습니다 뭐래요 선생님께 개월 보냈으면 벌써 몇등은 올라야하는거 아니예요 우리 철수가 이 부분 기초가 부족해서 개념부터 다시 잡느라고 시간이 좀더 걸립니 결국 우리애 탓이라는거잖아선생님 실력이 없으면서 뭐 애탓을 하고 그래요 어머니 그게 아니라 끌 그러시면 다음주까지 정리하겠습니다달 수업비 연체되신거 정리해주시고 교채챙겨보내겠습니다 이 선생 안되겠구만 똑바로 가르쳐주지도 않고 돈부터 밝히고성적이 그대로인데 학원비를 내가 왜 내 어머니 그건 아니죠 그딴식으로 애들가지고 장사하면 내가 인터넷에 제대로 글 올릴거야 애들장사 앞으로 더하려면 돈밝히지마요
6995,직장 내 괴롭힘 대화,민홍씨 잠깐 저좀 보죠 네 과장님 무슨 일 때문인 건가요 너 지금 그걸 몰라서 물어 과장님 그렇게 말씀하시면 제가 어떻게 아나요 와 끝까지 지지 않네 그래 너 뒤에서 나 안 좋게 말하고 다녔다며 그때 과장님이 저뿐만 아니라 제 부모님까지 싸잡아서 욕했던 것은 기억 안 나고요 임원들 귀에까지 들어가게 하라고 하지는 않았을텐데 그것은 그 상황에서 흥분해서 음성 지르고 막말하신 과장님 탓이지 제 탓은 아니잖아요 너 이렇게까지 상황 만든 거 후회하게 될 거야 이 회사에서 어디 네 발로 스스로 나가게끔 할거야 어디 한 번 이 회사에서 도와주는 사람 없이 어디 잘 버텨보시지 죄송합니다
6996,협박 대화,야 너 내가 한가지만 물어볼게 말 회신 똑바로 안하면 총맞는다 누구시죠 절 왜 납치했나요 새끼야 뻥소니 사고를 내서 내 딸 죽였으면서 말이 많아 네 아 죄송합니다 너 하필 왜 내 딸한테 차를 돌린거냐 우리 딸한테 개인적인 감정이 있냐 아뇨 당신 딸이 있는 곳은 사람수가 적었고 해서 수많은 사람을 살리기 위해 본능적으로 돌렸어요 입다물어 그래도 넌 내 딸이 있는 곳에 차를 돌리지 말았어야 했어 죄송합니다 왜 우냐 넌 너가 울 자격이 있다고 생각하냐 불쌍하니까 어떡게 안울수가 있나요 감성팔이 하네 너도 똑같이 몸 으스러뜨려줄게
6997,협박 대화,아저씨 제발 살려주세요 칼만 좀 내려놔주시면 소리내지마 가락 내면 찌른다 아아 아저씨 원하시는 게 뭐에요 제가 다 드릴게요 일단 가만히 있어 내가 작업할 때까지 가만히 있으면 살려는 줄게 살려는 주신다니 무슨 말씀이세요 죄송해요 제가 다 잘못했어요 소리내면 찌른다고 했지 가만히 못 있어 죄송해요 죄송해요 가만히 있을게요 다 됐다 넌 아무 것도 못 본거야 네 어디서 허튼 말 했다가는 그 날로 네 목숨 끝일 줄 알아
6998,갈취 대화,야 너 이새끼 뭐사러가냐 네 왜요 너 오늘 값 많아보인다 좀 살면 돈좀 내놔봐 싫어요 저 돈없어요 야 지갑 내놔봐 제꺼 아니에요 저희 형거에요 이새끼 말귀를 못알아먹네 니거 지금 그냥 뺏어갈수도 있어 저 이거 없으면 안되는데 야 말로할때 빨리 내놔라 한번만 봐주세요
6999,갈취 대화,야 저기 지나가는 애가 좀 잘 산다며 예 형님 제가 우리 학교에서 잘 산다는 애 중에 하나입니다 맞습니다 어리버리하긴 해도 집안 하나는 끝내 준다고 하더라구요 그래 남동생 좀 불러와라 예 형님 야 너 잠깐 우리 형님이 좀 보시잰다 네 저를요 왜요 말에 토달지 말고 가보면 알거 아냐 따라와 야 너네 집이 좀 산다며 우리가 놀아야 하는데 뭐가 없어서 말이야 지갑 좀 빌려주라 이러지 마세여 전 돈 없어요 아 그래 그럼 가방 뒤져서 돈 나오면 원에 얼굴 한대 맞는다 맞고 줄래 곱게 줄래
7000,직장 내 괴롭힘 대화,지금 이걸로 뭘 하라는 겁니까 김대리 네 이걸 가져가면 전무님이 나한테 뭐라고 할 거 같아 잘 못된 부분을 알려주시면 제가 다시 처음부터 똑바로 하면 될 것을 하여튼 후진학교 나온 것들은 티가 난다니까 김대리 이렇게 월급 날로 먹으면 미안하지 않아요 좌송합니다 다시 됐어 또 이렇게 엉망진창으로 시간만 잡아 먹을텐데 시간낭비 하고 싶지 않으니까 박대리 들어오라고 유해 그래도 제가 시작한 프로젝트고 너 따위가 어떻게 이런 큰 건을 도맡아 할 수 있겠어 상무님은 도대체 무슨 생각인건지 당장 나가
7001,직장 내 괴롭힘 대화,노대리 네 과장님 부르셨습니까 노대리 이 머리 꼬라지가 뭐여 네 제머리에 문제가 있나요 노대리 일을 못하면 단정하기라도 하던가회사 출근할 시일 머리도 안감고 뭐하는거야 꼬질꼬질 해가지고는 신경 좀 써 과장님 요즘 노대리 집사람하고 사이가 안좋았다고 합니다 그럼 그렇지 집안도 제대로 건사하지 못하는게 회사 일이라고 똑 부러지게 하겠냐 죄송합니다 오늘 아침부터 노대리 꼬라지 보니까 기분이 팍 상하네 죄송합니다 과장님
7002,기타 괴롭힘 대화,쟤 어제 고백했다가 거절 당했대 못 생긴게 당연하지 연령 그런적 없어 들었니 귀도 밝네 조용히 말했는데 연령 그런적없다고 했어 왜 거짓말하는거야 그래 분명히 들었는데 니가 숨기는건 아니고 아니야 저번부터 나한테 왜이래 너 너무 예민하다 아니면 아닌거지 사실 이니깐 예민한게 아닐까 호호 연령 좀 제발 내버려둬
7003,기타 괴롭힘 대화,아니 머리가 왜 이래 고객님 제가 그래서 고객님은 곱슬이라 이머리 하면 더 풍성해진다고 말씀드렸어요 아니 그래도 그렇지 이게 사람이야 푸들이지 분명 괜찮으시다고 하셨잖아요 아니 괜찮은것도 정도가 있지 이거 춘추 이대로 못나가 세시간이나 걸렸어요 필요없어 다시 피든가 아니면 고소당할준비해 네 제가 고소를 당해요 어 사람 머리가지고 아주 장난질을 했다고 내가 너 고소할거야 아 그냥 다시 풀어드릴게요 앉으세요 네시간걸려요 얼마가 되든 원상복귀해놔
7004,갈취 대화,민주야 춘추 빵사먹게 천원만 줘바 나도 천원뿐이 없는데 일단 줘바 이따가 주면 되자나 진짜 천원뿐인데 이따 준다자나 왜그르냐 찌질하게 천원가지고 나도 쓸때 있는데 지금 안쓰자나 그래도 일단 줘 좀 천원가지고 사람 화나게 하냐 알겟어 이따 꼭 줘야해
7005,갈취 대화,임 얼굴로 잘도 연기하고 있네 누구세요 나 너 고등학교 동창이다 학폭한거 사장님이 아시니 야 너 누구야 얼굴도 다 갈아엎었네 미안해 내가 다 잘못했어 원하는 거 다 해줄게 그럼 억 송금해 나 그렇게 큰 돈은 없어 사회에서 매장되고 싶어 내가 마련해볼게
7006,직장 내 괴롭힘 대화,길동주임 술 한 잔 해 아 저는 술은 안 마셔서요 사이다로 대상 마시겠습니다 술은 안 마신다고 어허 길동주임 부장님이 주시는데 한 잔 해야지 저 종교때문에 술을 안 마셔서요 교회가서는 주님믿는거고 술자리에서는 이 술 주님을 믿는거야 하하하 역시 부장님 센스가 대단하십니다 얼른 한 잔 해 길동주임 이런 술자리에서 인생선배들 말도 듣고 술도 마시고 해야 인생도 배우고 나중에 승진에도 힘을 팍팍 써주지
7007,협박 대화,안녕하세요 아래집인데 문호 좀 열어주세요 무슨일로 오셨나요 제가 해지고 나서는 애들 못 뛰게 해달라고 부탁드렸는데 계속 똑같네요 지금 애들 한창 뛰어놀때인데 너무 하신거 아닌가요그렇게 뛰지도 않는데 너무 오버하시는거 아닌가요 하시발 아줌마 미치셨어요내가 착하게 살려고 다짐했는데 속상하네 뭐 어쩔라고요뭐 죽이기라도 할거에요 네 아줌마말고 아줌마 애새키 저 세상으로 데려가야겠네요 꼬마야 이리와봐 어디있니 그러지마세요 꼬마야 안녕 미안햐요죄송합니다애들 못 뛰게 할게요정말 죄송해요
7008,직장 내 괴롭힘 대화,야 너 이것 좀 유해 와 네 그건 제 업무가 아닌데요 그래서 할 수 없다는 거야 감히 상사가 시키는데 아무리 그래도 이건 할 수 없습니다 너 이런식이면 이번 달 승급은 없어 네 그건 안 되요 승급하고 싶으면 내 말 들어 네 다 내 손에 달린거 알지 알겠습니다 흑흑
7009,갈취 대화,어이 이리 와봐 네 저요 어 그래 너 여기 너 밖에 더 있어 왜 그러시는데요 가진 거 다 꺼내 봐 저 돈 없어요 뒤져서 나오면 십원당 한 대 씩이다 진짜 이게 다에요 양복 다 벗어봐 그러지 마세요
7010,직장 내 괴롭힘 대화,강대리 연륜 바빠서 그러는데 이것좀 부탁해 네 알겠습니다 거기 이름은 내이름으로 적고 알지 아네 그리고 심대리 우리부서 은따인거 알지 상대해주지마라 네 알겠습니다 차장님 강대리도 그렇게 안되려면 어떻게 해야하는지 알지 네 차장님 차장님 일이 제일이죠 그래 잘해놔 네
7011,직장 내 괴롭힘 대화,김대리는 어떻게 커피 하나를 못 타나 네 죄 죄송합니다 내가 물을 많이 넣으랬지 누가 한강물로 만들랬어 죄송합니다 다시 타올게요 뭘 다시 타와 그냥 마시면 되지 누굴 나쁜 놈 만들라고 작정했네 죄송합니다 애인 죄송합니다 소리 좀 그만해 아주 내가 괴롭히는 줄 알겠어 네 네 내가 괴롭혀 자기야 말 좀 해봐 아 아니에요 무슨요 생긴대로 논다고 아 짜증나 누가 뽑았어 저런 새끼를
7012,기타 괴롭힘 대화,야 지적장애 너 춘추 지적장애라고 놀렸어 그럼 정신지체라고 부를까 어차피 그게 그거잖아 너는 뚱뚱한 돼지잖아 정신지체는 불치병이잖아 약도 없어 그래 춘추 지적장애야 교통비 공짜인 장애인 교통카드도 나라에서 발급해줬다 그거 돈 못버니까 발급해주는 거야 둘다 그만해 맨날 싸우면 되니 나는 왜 장애인일까 나도 정상인 할래 너도 웃긴다 장애 싫다면서 장애 혜택은 다 받잖아 필요할때는 복지카드로 소주도 사먹으면서
7013,기타 괴롭힘 대화,아이스케키 야 왜이래 치마를 왜 들어 아이 왜 이런긴 너가 너무 예뻐서 그래 아이스케키 야 하지말라고 아잉 왜 우리사이에 재밌자나 야 너진짜 신고한다 경찰에 아이스케키 노력 할수있어 흑 그만하라고 왜우냐 바보야 애기냐 니가 그만해 제발
7014,기타 괴롭힘 대화,못생긴 새끼 그만해 못생긴 새끼 왜 마주칠 형기 마다 그래 못생겼으니까 그만해 넌 그냥 죽어라 잘하는 것도 없고 그만하라고 신고하기 전에 해보던지 평소에 이 말 말고 나 무시하고 욕하는 건 뭔데 그냥 너가 싫어
7015,갈취 대화,야 너 이거 필통 좋아보인다 어 아 그거 부모님이 사 주신거야 오 부모님 이건 내가 가져간다 아 안돼 부모님이 아시면 친구한테 빌려줬다고 하면 되지 왜 안돼 그러다 들키면 너도 혼날거야 이제는 내가 혼날거라고 협박도 하네 그래서 연륜 주는게 싫다 이거야 그런건 아니고 그럼 오늘부터 이거 내 거다 말은 네가 잘 해 아 제발 연륜 정말 큰일난단 말이야
7016,직장 내 괴롭힘 대화,자네는 쓸모가 없어서 동정 자료 안 보내줘도 돼 차장님한테 이르겠어요 치졸하네 자네 네 과장님이 더 그래요 자네 대학 나온 거 맞아 퀄리티 실화야 과장님 저도 잘 하고 싶은데 잘 안 되네요 그걸 왜 나한테 물어 알아서 해야지 알겠어요 과장님 그래 쓸모있는 인간이 되어라 네
7017,갈취 대화,오빠 나 정가 좀 빌려줘 친구가 정가 빌려달래 무슨 친구 얼마 아니 그냥 좀 빌려줘 얼마 만원 왜 돈을 나한테 빌려 싫다는 거야 아니 왜냐고 그냥 빌려주기 싫다고 말 해 어 싫어 그래 그럼 그렇게 해 오빠 비밀은 나도 책임질 수 없고 아 너 왜그래 그럼 주던지 말던지
7018,갈취 대화,어이 너 입고 있는 코트 멋있다 저요 그래 너 말고 여기 또 누구 있나 코트 이거 아빠가 사 준거에요 가운데 돼요 그러면 바지라도 벗어 주고 가던지 싫어요 그럼 딱 대만 맞자 그러면 가도 돼 신고할거에요 법보다 주먹이 가깝지 여기 좀 도와주세요
7019,직장 내 괴롭힘 대화,저 놈 식판에 밥 푸는 거 봐라 무식한 거 봐 옛날에 태어났으면 딱 머슴할 놈이라니까 뭐야 저 놈 여기로 오는 거야 아 씨 밥 맛 떨어지게 맛있게 드세요 뭐래 다 먹었어 좀 남았는데 그만 먹고 나가자 누구처럼 일도 더럽게 못 하면서 밥이나 축내는 사람처럼 보이겠다 회사에 그런 법 있었으면 좋겠다 일 못하면 밥도 못 먹게 하는 그런 거 근데 그런 놈은 눈치가 없어서 그런 법이 있어도 무식하게 밥 엄청 퍼서 먹을걸 맞아 앞에서 지 욕하는데도 눈치가 없어서 지 얘기 아닌 줄 알거야
7020,직장 내 괴롭힘 대화,이대리 오늘 도대체 뭘한거야 창고정리도 하고 바닥도 청소했습니다 이게 한거니 네 열심히 했습니다 왜 이건 복사 안해놨니 아까 하라고 안하셨는데요 내가 아까 말했는데 너가 못들었어 구멍 이니 아닙니다 지금 당장 하겠습니다 물도 새로 받아와 이걸 먹으라고 한거니 죄송합니다
7021,갈취 대화,돈 있는 것좀 다 줘봐 이게 다에요 오천원 거짓말하지마 거짓말아니에요 이게 다에요 찾아서 나오면 어떡할래 거기 상의 안주머니 봐봐 이건 집에 갤런 버스비에요 집에가던말던 내 알바 아니지 그것도 내놔 이건 꼭 필요해요 됐고 그냥 돈 다 내놓으라고 알았어요
7022,직장 내 괴롭힘 대화,식사는 이대리도 같이 가려고 네 저도요 할일은 다했고 아직요 할일도 아직 안끝냈는데 밥생각은 나시고 그러니 일을 그따위로밖에 못하지 잘못했습니다 더이상 말섞기도 싫으니까 어떻게 하는게 나을지 생각을 유해 네 일마저 다 하겠습니다 당연한 얘길 꼭 이렇게 해야 알아듣지 쯧쯧
7023,기타 괴롭힘 대화,혜민아 넌 날 떠날 수 없어 무슨 소리야 내가 우리 헤어지자고 했잖아 아니 난 너랑 못헤어져 아니 안헤어져 그만하자 오빠 춘추 너무 힘들고 지쳤어 너도 춘추 사랑한다고 했잖아 니가 그런 날 어떻게 떠나 너무 숨막혀 오빠가 이럴 때마다 정말 니가 나랑 헤어지면 편하게 살 수 있을까 내가 가지고 있는 니 사진들 회사에 뿌려도 되는거니 무무슨 소리야 오빠 설마 진짜 소름끼친다 난 매일 너를 담고 싶어서 사진을 찍은 게 문제가 돼 우리 헤어지지 말자 이건 내 동의도 없이 찍은 거 잖아
7024,협박 대화,자 여기 총알이 하나 있어 왜 이러십니까 이걸 이 총에 넣을 거야 살려 주십시오 이 총에 발이 들어가니까 처음에는 확률이 분의 이겠지 제발 살려주십시오 탕 이번 판에는 살았네 이제 분의 이야 시키는 대로 다 하겠습니다 그럼 그 일 내일까지 해결해 놓도록 손해 네 그렇게 하겠습니다
7025,갈취 대화,어머어머 스카프 이쁘다 너 아 남자친구가 사줬어 우와 좋겠네 능력있는 남자친구가 이런것도 사주고 아고마워 고맙긴 뭘 나도 한번 해봐도 돼 어어 와 나한테도 잘어울리네 역시 물건이 고급스러우니까 그런가봐 응 춘추 이거 잠깐 두르고 다녀도 되니 응 그건 좀 아왜 너는 남자친구가 이런거 자주 사주잖아 오늘만 차고 돌려줄게 춘추 간다
